                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.3323108358914308E+004   0.0000000000000000E+000                         3                         0                        21                        21
  0.3463977995740955E+004   0.0000000000000000E+000                         3                         0                        22                        22
  0.3605436088477537E+004   0.0000000000000000E+000                         3                         0                        23                        23
  0.3747153347646427E+004   0.0000000000000000E+000                         3                         0                        24                        24
  0.3889138540067565E+004   0.0000000000000000E+000                         3                         0                        25                        25
  0.4031386467649842E+004   0.0000000000000000E+000                         3                         0                        26                        26
  0.4173656308262162E+004   0.0000000000000000E+000                         3                         0                        27                        27
  0.4316126132406907E+004   0.0000000000000000E+000                         3                         0                        28                        28
  0.4458547109045857E+004   0.0000000000000000E+000                         3                         0                        29                        29
  0.4600931975000512E+004   0.0000000000000000E+000                         3                         0                        30                        30
  0.4743238947598166E+004   0.0000000000000000E+000                         3                         0                        31                        31
  0.4885118291311723E+004   0.0000000000000000E+000                         3                         0                        32                        32
  0.5026195646616630E+004   0.0000000000000000E+000                         3                         0                        33                        33
  0.5163238430738801E+004   0.0000000000000000E+000                         3                         0                        34                        34
  0.5302293016656246E+004   0.0000000000000000E+000                         3                         0                        35                        35
  0.5439491525268676E+004   0.0000000000000000E+000                         3                         0                        36                        36
  0.5573886642360548E+004   0.0000000000000000E+000                         3                         0                        37                        37
  0.5705048919795488E+004   0.0000000000000000E+000                         3                         0                        38                        38
  0.5833764087398526E+004   0.0000000000000000E+000                         3                         0                        39                        39
  0.5962646938218133E+004   0.0000000000000000E+000                         3                         0                        40                        40
  0.6094287813585834E+004   0.0000000000000000E+000                         3                         0                        41                        41
  0.6229203342234384E+004   0.0000000000000000E+000                         3                         0                        42                        42
  0.6366771559450805E+004   0.0000000000000000E+000                         3                         0                        43                        43
  0.6506208720601186E+004   0.0000000000000000E+000                         3                         0                        44                        44
  0.6646804051057522E+004   0.0000000000000000E+000                         3                         0                        45                        45
  0.6788229067929545E+004   0.0000000000000000E+000                         3                         0                        46                        46
  0.6930150150013542E+004   0.0000000000000000E+000                         3                         0                        47                        47
  0.7072391018120775E+004   0.0000000000000000E+000                         3                         0                        48                        48
  0.7214863551738707E+004   0.0000000000000000E+000                         3                         0                        49                        49
  0.7357394188651324E+004   0.0000000000000000E+000                         3                         0                        50                        50
  0.7499980573744851E+004   0.0000000000000000E+000                         3                         0                        51                        51
  0.7642506247598441E+004   0.0000000000000000E+000                         3                         0                        52                        52
  0.7784923298348053E+004   0.0000000000000000E+000                         3                         0                        53                        53
  0.7927202003586606E+004   0.0000000000000000E+000                         3                         0                        54                        54
