                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.2714024525875667E+004   0.0000000000000000E+000                         1                         0                        17                        18
  0.2850650834597634E+004   0.0000000000000000E+000                         1                         0                        18                        19
  0.2987605343159523E+004   0.0000000000000000E+000                         1                         0                        19                        20
  0.3124801978570774E+004   0.0000000000000000E+000                         1                         0                        20                        21
  0.3261874534189416E+004   0.0000000000000000E+000                         1                         0                        21                        22
  0.3399378335453508E+004   0.0000000000000000E+000                         1                         0                        22                        23
  0.3537253334602596E+004   0.0000000000000000E+000                         1                         0                        23                        24
  0.3675440941782661E+004   0.0000000000000000E+000                         1                         0                        24                        25
  0.3813982312468902E+004   0.0000000000000000E+000                         1                         0                        25                        26
  0.3952566494300605E+004   0.0000000000000000E+000                         1                         0                        26                        27
  0.4091390326765944E+004   0.0000000000000000E+000                         1                         0                        27                        28
  0.4230198492225281E+004   0.0000000000000000E+000                         1                         0                        28                        29
  0.4369040665677120E+004   0.0000000000000000E+000                         1                         0                        29                        30
  0.4507838597282315E+004   0.0000000000000000E+000                         1                         0                        30                        31
  0.4646330066215039E+004   0.0000000000000000E+000                         1                         0                        31                        32
  0.4784309198907582E+004   0.0000000000000000E+000                         1                         0                        32                        33
  0.4918309158380523E+004   0.0000000000000000E+000                         1                         0                        33                        34
  0.5054527754714689E+004   0.0000000000000000E+000                         1                         0                        34                        35
  0.5189173337276611E+004   0.0000000000000000E+000                         1                         0                        35                        36
  0.5321423635437925E+004   0.0000000000000000E+000                         1                         0                        36                        37
  0.5450614251226350E+004   0.0000000000000000E+000                         1                         0                        37                        38
  0.5576776231199762E+004   0.0000000000000000E+000                         1                         0                        38                        39
  0.5702034031223631E+004   0.0000000000000000E+000                         1                         0                        39                        40
  0.5829226665580626E+004   0.0000000000000000E+000                         1                         0                        40                        41
  0.5959645078226547E+004   0.0000000000000000E+000                         1                         0                        41                        42
  0.6093057135597385E+004   0.0000000000000000E+000                         1                         0                        42                        43
  0.6228533463170032E+004   0.0000000000000000E+000                         1                         0                        43                        44
  0.6365424776451468E+004   0.0000000000000000E+000                         1                         0                        44                        45
  0.6503239279430143E+004   0.0000000000000000E+000                         1                         0                        45                        46
  0.6641617817871375E+004   0.0000000000000000E+000                         1                         0                        46                        47
  0.6780429216912106E+004   0.0000000000000000E+000                         1                         0                        47                        48
  0.6919440455615211E+004   0.0000000000000000E+000                         1                         0                        48                        49
  0.7058623311631884E+004   0.0000000000000000E+000                         1                         0                        49                        50
  0.7197840711905217E+004   0.0000000000000000E+000                         1                         0                        50                        51
  0.7337032862836829E+004   0.0000000000000000E+000                         1                         0                        51                        52
  0.7476165892666509E+004   0.0000000000000000E+000                         1                         0                        52                        53
  0.7615125802288509E+004   0.0000000000000000E+000                         1                         0                        53                        54
  0.7753927299982775E+004   0.0000000000000000E+000                         1                         0                        54                        55
  0.7892448048675888E+004   0.0000000000000000E+000                         1                         0                        55                        56
  0.1819201546098901E+003   0.0000000000000000E+000                         2                         4                         0                        -4
  0.2107313131305685E+003   0.0000000000000000E+000                         2                         3                         0                        -3
  0.3346064602733310E+003   0.0000000000000000E+000                         2                         1                         1                         0
  0.3806462060559008E+003   0.0000000000000000E+000                         2                         0                         1                         1
  0.5183872794743259E+003   0.0000000000000000E+000                         2                         0                         2                         2
  0.6678494661029405E+003   0.0000000000000000E+000                         2                         0                         3                         3
  0.8170885844348602E+003   0.0000000000000000E+000                         2                         0                         4                         4
  0.9653166401880477E+003   0.0000000000000000E+000                         2                         0                         5                         5
  0.1111558584005382E+004   0.0000000000000000E+000                         2                         0                         6                         6
  0.1258219950628608E+004   0.0000000000000000E+000                         2                         0                         7                         7
  0.1402701896656565E+004   0.0000000000000000E+000                         2                         0                         8                         8
  0.1545736395275380E+004   0.0000000000000000E+000                         2                         0                         9                         9
  0.1685079359350284E+004   0.0000000000000000E+000                         2                         0                        10                        10
  0.1821906835259888E+004   0.0000000000000000E+000                         2                         0                        11                        11
  0.1958434505733210E+004   0.0000000000000000E+000                         2                         0                        12                        12
  0.2095271757437310E+004   0.0000000000000000E+000                         2                         0                        13                        13
  0.2232574783383292E+004   0.0000000000000000E+000                         2                         0                        14                        14
  0.2368586755702634E+004   0.0000000000000000E+000                         2                         0                        15                        15
  0.2503725104055852E+004   0.0000000000000000E+000                         2                         0                        16                        16
  0.2639169080611361E+004   0.0000000000000000E+000                         2                         0                        17                        17
  0.2775322829644354E+004   0.0000000000000000E+000                         2                         0                        18                        18
  0.2912458545945339E+004   0.0000000000000000E+000                         2                         0                        19                        19
  0.3049649189368941E+004   0.0000000000000000E+000                         2                         0                        20                        20
  0.3186915029046663E+004   0.0000000000000000E+000                         2                         0                        21                        21
  0.3324395560478600E+004   0.0000000000000000E+000                         2                         0                        22                        22
  0.3462135313853460E+004   0.0000000000000000E+000                         2                         0                        23                        23
  0.3600440578990753E+004   0.0000000000000000E+000                         2                         0                        24                        24
  0.3738907586445436E+004   0.0000000000000000E+000                         2                         0                        25                        25
  0.3877667648656694E+004   0.0000000000000000E+000                         2                         0                        26                        26
  0.4016551721680085E+004   0.0000000000000000E+000                         2                         0                        27                        27
  0.4155472037635169E+004   0.0000000000000000E+000                         2                         0                        28                        28
  0.4294518866194171E+004   0.0000000000000000E+000                         2                         0                        29                        29
  0.4433428538914419E+004   0.0000000000000000E+000                         2                         0                        30                        30
  0.4572289427232230E+004   0.0000000000000000E+000                         2                         0                        31                        31
  0.4710728014999830E+004   0.0000000000000000E+000                         2                         0                        32                        32
  0.4848115961673800E+004   0.0000000000000000E+000                         2                         0                        33                        33
  0.4982183199317189E+004   0.0000000000000000E+000                         2                         0                        34                        34
  0.5117812672980722E+004   0.0000000000000000E+000                         2                         0                        35                        35
  0.5251588117048860E+004   0.0000000000000000E+000                         2                         0                        36                        36
  0.5382544206067905E+004   0.0000000000000000E+000                         2                         0                        37                        37
  0.5510260128783233E+004   0.0000000000000000E+000                         2                         0                        38                        38
  0.5635742798820351E+004   0.0000000000000000E+000                         2                         0                        39                        39
  0.5761644300549066E+004   0.0000000000000000E+000                         2                         0                        40                        40
  0.5890415860982243E+004   0.0000000000000000E+000                         2                         0                        41                        41
  0.6022417654279839E+004   0.0000000000000000E+000                         2                         0                        42                        42
  0.6156961039032433E+004   0.0000000000000000E+000                         2                         0                        43                        43
  0.6293288095422726E+004   0.0000000000000000E+000                         2                         0                        44                        44
  0.6430706879493740E+004   0.0000000000000000E+000                         2                         0                        45                        45
  0.6568914794250221E+004   0.0000000000000000E+000                         2                         0                        46                        46
  0.6707577247273780E+004   0.0000000000000000E+000                         2                         0                        47                        47
  0.6846559584956552E+004   0.0000000000000000E+000                         2                         0                        48                        48
  0.6985743782687585E+004   0.0000000000000000E+000                         2                         0                        49                        49
  0.7124986558478926E+004   0.0000000000000000E+000                         2                         0                        50                        50
  0.7264283401811219E+004   0.0000000000000000E+000                         2                         0                        51                        51
  0.7403489238374549E+004   0.0000000000000000E+000                         2                         0                        52                        52
  0.7542612354038475E+004   0.0000000000000000E+000                         2                         0                        53                        53
  0.7681557967070722E+004   0.0000000000000000E+000                         2                         0                        54                        54
  0.7820272146840000E+004   0.0000000000000000E+000                         2                         0                        55                        55
  0.7958727827926952E+004   0.0000000000000000E+000                         2                         0                        56                        56
  0.5137981164244520E+002   0.0000000000000000E+000                         3                        28                         0                       -28
  0.1647723937815960E+003   0.0000000000000000E+000                         3                         7                         0                        -7
  0.2278321320009835E+003   0.0000000000000000E+000                         3                         4                         0                        -4
  0.4182599556847007E+003   0.0000000000000000E+000                         3                         0                         1                         1
